PopID	Round	defense	TrayPos	Indiv	Rem.pro	MostEat	EatDiffI.N	MostEat.Scan	eat.bin	Origin	Eaten.mm	Eaten.log	Latitude	Longitude	Exp	Mom	Eaten.pro	Barcode	CrossNum	Trt	Rack	Pos
153	CA008	1	ind	4-9	a	0.757	inv	0.175	inv	1	inv	7.57490610457447	2.1488400430882	49.0120833333333	-118.645711111111	st	5	0.243	NA	NA	NA	NA	NA
154	CA008	2	const	3-4	d	0.882	nat	-0.07	nat	0	inv	5.4948183387245	1.87100468032795	49.0120833333333	-118.645711111111	st	2	0.118	NA	NA	NA	NA	NA
155	CA008	2	const	3-5	d	0.756	inv	0.071	inv	1	inv	11.3621667343117	2.5146407387947	49.0120833333333	-118.645711111111	st	2	0.244	NA	NA	NA	NA	NA
156	CA008	2	const	3-6	d	0.721	inv	0.192	inv	1	inv	12.9919857330859	2.63848471806783	49.0120833333333	-118.645711111111	st	2	0.279	NA	NA	NA	NA	NA
157	CA008	2	ind	6-6	f	0.881	inv	0.119	inv	1	inv	3.70952191952412	1.54958639959077	49.0120833333333	-118.645711111111	st	4	0.119	NA	NA	NA	NA	NA
158	CA008	2	ind	6-7	f	1	nat	-0.436	nat	0	inv	0	0	49.0120833333333	-118.645711111111	st	4	0	NA	NA	NA	NA	NA
159	CA008	2	ind	6-8	f	1	nat	-0.068	nat	0	inv	0	0	49.0120833333333	-118.645711111111	st	4	0	NA	NA	NA	NA	NA
160	GR001	1	ind	5-1	c	0.547	nat	-0.302	nat	0	nat	14.1211212566759	2.71609252518944	40.1566666666667	22.5480555555556	st	26	0.453	NA	NA	NA	NA	NA
161	GR001	1	ind	5-1	c	0.547	nat	-0.302	nat	1	nat	14.1211212566759	2.71609252518944	40.1566666666667	22.5480555555556	st	26	0.453	NA	NA	NA	NA	NA
162	GR001	2	const	2-26	c	1		0	tie	0	nat	0	0	40.1566666666667	22.5480555555556	st	26	0	NA	NA	NA	NA	NA
163	GR001	2	const	2-26	c	1		0	tie	2	nat	0	0	40.1566666666667	22.5480555555556	st	26	0	NA	NA	NA	NA	NA
164	GR002	1	const	2-2	a	0.977		0.005	inv	0	nat	1.0710239134802	0.728043129174498	40.6213888888889	23.0786111111111	st	8	0.023	NA	NA	NA	NA	NA
165	GR002	1	const	NA	NA	NA	inv	NA	inv	0	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
166	GR002	1	const	NA	NA	NA	inv	NA	inv	0	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
167	GR002	1	const	NA	NA	NA	nat	NA	nat	1	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
168	GR002	1	ind	5-4	j	0.948		0.174	inv	0	nat	1.62096756147273	0.963543547871215	40.6213888888889	23.0786111111111	st	2	0.052	NA	NA	NA	NA	NA
169	GR002	1	ind	5-5	j	0.815	inv	0.164	inv	0	nat	5.76690382447027	1.91204364471674	40.6213888888889	23.0786111111111	st	2	0.185	NA	NA	NA	NA	NA
170	GR002	1	Induced 1	NA	NA	0.924	inv	8.31882555	inv	0	nat	2.3679054	1.21429100809962	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
171	GR002	1	Induced 1	NA	NA	0.939	NA	1.15279605	inv	0	nat	1.90055565	1.06490232208711	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
172	GR002	1	Induced 2	NA	NA	0.47	nat	-11.4543475	nat	1	nat	16.51652988	2.8631449996805	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
173	GR002	1	Induced 2	NA	NA	0.827	NA	-1.969199255	nat	1	nat	5.392100579	1.85506294347785	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
174	GR002	1	Induced 2	NA	NA	0.886	NA	-0.3299182	nat	1	nat	3.546620649	1.5143842425083	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
175	GR002	1	Induced 3	NA	NA	0.817	nat	-4.789352241	nat	1	nat	5.689295319	1.90050853510937	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
176	GR002	1	Induced 3	NA	NA	0.898	nat	-3.144628685	nat	1	nat	3.186005378	1.4317469087817	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
177	GR002	2	const	2-27	j	0.88	nat	-0.12	nat	1	nat	5.58795085294016	1.88524235219955	40.6213888888889	23.0786111111111	st	2	0.12	NA	NA	NA	NA	NA
178	GR002	2	const	NA	NA	NA	nat	NA	nat	1	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
179	GR002	2	ind	6-20	e	1		0	tie	0	nat	0	0	40.6213888888889	23.0786111111111	st	8	0	NA	NA	NA	NA	NA
180	GR002	2	ind	6-20	e	1		0	tie	2	nat	0	0	40.6213888888889	23.0786111111111	st	8	0	NA	NA	NA	NA	NA
181	GR002	2	ind	6-24	e	0.972	nat	-0.028	nat	0	nat	0.872828686946852	0.627449954754979	40.6213888888889	23.0786111111111	st	8	0.028	NA	NA	NA	NA	NA
182	GR002	2	ind	6-24	e	0.972	nat	-0.028	nat	1	nat	0.872828686946852	0.627449954754979	40.6213888888889	23.0786111111111	st	8	0.028	NA	NA	NA	NA	NA
183	GR002	2	Induced 1	NA	NA	0.823	inv	8.7861753	inv	0	nat	5.51472705	1.87406531407368	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
184	GR002	2	Induced 1	NA	NA	0.882	NA	-2.83525515	nat	1	nat	3.6764847	1.54254669520958	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
185	GR002	2	Induced 1	NA	NA	0.883	inv	5.07853395	inv	0	nat	3.64532805	1.53586199409926	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
186	GR002	2	Induced 2	NA	NA	0.625	nat	-4.2889366	nat	1	nat	11.69147621	2.54093060356585	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
187	GR002	2	Induced 2	NA	NA	0.901	NA	-1.876409761	nat	1	nat	3.072363236	1.40422347860972	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
188	GR002	2	Induced 2	NA	NA	0.959	NA	-1.268123081	nat	1	nat	1.268123081	0.818952652911541	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
189	GR002	2	Induced 3	NA	NA	0.92	inv	2.4412249	inv	0	nat	2.492945767	1.25074543950891	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
190	GR002	2	Induced 3	NA	NA	0.934	inv	8.151208569	inv	0	nat	2.068834661	1.12129790028606	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
191	GR002	2	Induced 3	NA	NA	0.935	nat	-0.558585359	nat	1	nat	2.017113795	1.10430067739734	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
192	GR002	3	const	NA	NA	NA	inv	NA	inv	0	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
193	GR002	3	const	NA	NA	NA	nat	NA	nat	1	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
194	GR002	3	Induced 1	NA	NA	0.846	NA	1.1216394	inv	0	nat	4.7981241	1.75753443420279	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
195	GR002	3	Induced 1	NA	NA	0.898	nat	-0.03115665	nat	1	nat	3.1779783	1.42982746924822	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
196	GR002	3	Induced 1	NA	NA	0.913	inv	4.51771425	inv	0	nat	2.71062855	1.31120128275449	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
197	GR002	3	Induced 2	NA	NA	1	NA	0.701076175	inv	0	nat	0	0	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
198	GR002	3	Induced 3	NA	NA	0.944	inv	2.120555527	inv	0	nat	1.737821116	1.0071623909116	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
199	GR002	3	Induced 3	NA	NA	0.97	nat	-0.134474253	nat	1	nat	0.941319771	0.663368036109839	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
200	GR002	4	const	NA	NA	NA	inv	NA	inv	0	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
201	GR002	4	const	NA	NA	NA	nat	NA	nat	1	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
202	GR002	4	const	NA	NA	NA	nat	NA	nat	1	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
203	GR002	4	Induced 1	NA	NA	0.898	inv	9.1600551	inv	0	nat	3.1779783	1.42982746924822	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
204	GR002	4	Induced 1	NA	NA	0.925	nat	2.39906205	inv	0	nat	2.33674875	1.20499690475603	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
205	GR002	4	Induced 2	NA	NA	0.936	inv	-1.989819143	nat	1	nat	1.989819143	1.0952128982822	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
206	GR002	4	Induced 2	NA	NA	0.975	inv	6.969521972	inv	0	nat	0.773245781	0.572811641850084	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
207	GR002	4	Induced 2	NA	NA	0.983	inv	14.17617265	inv	0	nat	0.515497187	0.415743561360913	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
208	GR002	4	Induced 3	NA	NA	0.849	inv	-2.296406475	nat	1	nat	4.706598855	1.74162319908937	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
209	GR002	4	Induced 3	NA	NA	0.878	inv	3.113596166	inv	0	nat	3.78596743	1.56568818419767	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
210	GR002	4	Induced 3	NA	NA	0.977	inv	1.727476942	inv	0	nat	0.703403785	0.53262847574891	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
211	GR002	5	const	NA	NA	NA	inv	NA	inv	0	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
212	GR002	5	const	NA	NA	NA	nat	NA	nat	1	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
213	GR002	5	const	NA	NA	NA	NA	NA	tie	3	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
214	GR002	5	Induced 1	NA	NA	0.905	NA	-2.71062855	nat	1	nat	2.95988175	1.37621416370943	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
215	GR002	5	Induced 1	NA	NA	0.945	NA	8.06957235	inv	0	nat	1.71361575	0.99828197069648	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
216	GR002	5	Induced 2	NA	NA	0.81	nat	-0.628906569	nat	1	nat	5.928217654	1.93560258733708	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
217	GR002	5	Induced 2	NA	NA	1	NA	0	tie	3	nat	0	0	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
218	GR002	5	Induced 3	NA	NA	0.877	inv	-0.548241185	nat	1	nat	3.81699995	1.57215131726818	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
219	GR002	5	Induced 3	NA	NA	1	inv	3.78596743	inv	0	nat	0	0	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
220	GR002	6	const	NA	NA	NA	inv	NA	inv	0	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
221	GR002	6	const	NA	NA	NA	nat	NA	nat	1	nat	NA	NA	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
222	GR002	6	Induced 1	NA	NA	0.891	inv	3.58301475	inv	0	nat	3.39607485	1.480712063239	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
223	GR002	6	Induced 1	NA	NA	0.918	NA	-1.27742265	nat	1	nat	2.5548453	1.26831154613395	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
224	GR002	6	Induced 1	NA	NA	0.976	nat	0.40503645	inv	0	nat	0.7477596	0.558334739171299	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
225	GR002	6	Induced 2	NA	NA	0.784	nat	-3.154842786	nat	1	nat	6.732393266	2.04541842218405	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
226	GR002	6	Induced 2	NA	NA	0.946	inv	3.443521211	inv	0	nat	1.670210887	0.982157453188226	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
227	GR002	6	Induced 2	NA	NA	0.969	inv	4.979702829	inv	0	nat	0.969134712	0.677594213771743	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
228	GR002	6	Induced 3	NA	NA	0.679	nat	-9.857997161	nat	1	nat	9.992471414	2.39721062156911	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-5-1	5	cut	8	7
229	GR002	6	Induced 3	NA	NA	0.928	NA	-2.244685608	nat	1	nat	2.244685608	1.17701846040846	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-3	3	cut	8	27
230	GR002	6	Induced 3	NA	NA	1	NA	0	tie	3	nat	0	0	40.6213888888889	23.0786111111111	mat fx	NA	NA	GR002-3-1	3	cut	8	16
231	GR003	1	const	1-11	d	0.709		-0.078	nat	1	nat	13.5507808183799	2.67764465667108	40.8508333333333	25.7930555555556	st	10	0.291	NA	NA	NA	NA	NA
232	GR003	1	const	1-4	d	0.779	inv	0.046	inv	0	nat	10.2911428208315	2.42401859720451	40.8508333333333	25.7930555555556	st	10	0.221	NA	NA	NA	NA	NA
233	GR003	1	const	2-13	b	1	inv	0.058	inv	0	nat	0	0	40.8508333333333	25.7930555555556	st	10	0	NA	NA	NA	NA	NA
234	GR003	1	ind	4-14	g	1	inv	0.742	inv	0	nat	0	0	40.8508333333333	25.7930555555556	st	3	0	NA	NA	NA	NA	NA
235	GR003	1	ind	4-7	g	0.93	inv	0.179	inv	0	nat	2.18207171736713	1.15753246811765	40.8508333333333	25.7930555555556	st	3	0.07	NA	NA	NA	NA	NA
236	GR003	2	const	3-10	b	0.799	inv	-0.06	nat	1	nat	9.35981767867478	2.33793463809296	40.8508333333333	25.7930555555556	st	10	0.201	NA	NA	NA	NA	NA
237	GR003	2	const	3-21	b	0.88	inv	0.125	inv	0	nat	5.58795085294016	1.88524235219955	40.8508333333333	25.7930555555556	st	10	0.12	NA	NA	NA	NA	NA
238	GR003	2	const	3-24	b	0.684	nat	-0.199	nat	1	nat	14.7149372460758	2.75461167699153	40.8508333333333	25.7930555555556	st	10	0.316	NA	NA	NA	NA	NA
239	GR003	2	const	3-30	b	0.78	inv	0.287	inv	0	nat	10.2445765637236	2.41988592918639	40.8508333333333	25.7930555555556	st	10	0.22	NA	NA	NA	NA	NA
240	GR003	2	const	3-4	b	0.812	nat	-0.07	nat	0	nat	8.75445633627293	2.27772424072015	40.8508333333333	25.7930555555556	st	10	0.188	NA	NA	NA	NA	NA
241	GR003	2	const	3-4	b	0.812	nat	-0.07	nat	1	nat	8.75445633627293	2.27772424072015	40.8508333333333	25.7930555555556	st	10	0.188	NA	NA	NA	NA	NA
242	GR003	2	ind	5-24		0.888	inv	-0.004	nat	1	nat	3.49131474778741	1.50214547577082	40.8508333333333	25.7930555555556	st	3	0.112	NA	NA	NA	NA	NA
243	GR003	2	ind	6-23	b	1	inv	0.052	inv	0	nat	0	0	40.8508333333333	25.7930555555556	st	17	0	NA	NA	NA	NA	NA
244	HU001	1	const	1-14	d	0.747	nat	-0.188	nat	1	nat	11.7812630482822	2.54798027413505	47.6419444444444	18.7825	st	14	0.253	NA	NA	NA	NA	NA
245	HU001	1	const	2-4	d	0.913		-0.024	nat	1	nat	4.05126436838162	1.61963858192649	47.6419444444444	18.7825	st	14	0.087	NA	NA	NA	NA	NA
246	HU001	1	const	2-8	h	1	nat	0	tie	2	nat	0	0	47.6419444444444	18.7825	st	14	0	NA	NA	NA	NA	NA
247	HU001	1	ind	4-3	k	0.666	nat	-0.307	nat	0	nat	10.4115993371517	2.43463032382778	47.6419444444444	18.7825	st	14	0.334	NA	NA	NA	NA	NA
248	HU001	1	ind	4-3	k	0.666	nat	-0.307	nat	1	nat	10.4115993371517	2.43463032382778	47.6419444444444	18.7825	st	14	0.334	NA	NA	NA	NA	NA
249	HU001	2	const	3-14	h	0.792	inv	0.12	inv	0	nat	9.68578147842962	2.36891402399368	47.6419444444444	18.7825	st	14	0.208	NA	NA	NA	NA	NA
250	HU001	2	const	3-16	h	0.717	nat	-0.148	nat	0	nat	13.1782507615172	2.65170915394007	47.6419444444444	18.7825	st	14	0.283	NA	NA	NA	NA	NA
251	HU001	2	const	3-16	h	0.717	nat	-0.148	nat	1	nat	13.1782507615172	2.65170915394007	47.6419444444444	18.7825	st	14	0.283	NA	NA	NA	NA	NA
252	HU001	2	ind	5-26	c	0.764	inv	-0.137	nat	1	nat	7.35669893283775	2.12306348462401	47.6419444444444	18.7825	st	28	0.236	NA	NA	NA	NA	NA
253	HU001	2	ind	5-29	b	0.878	inv	0.468	inv	0	nat	3.80303927883986	1.56924890062965	47.6419444444444	18.7825	st	13	0.122	NA	NA	NA	NA	NA
254	HU001	2	ind	6-26	b	1	inv	0	tie	2	nat	0	0	47.6419444444444	18.7825	st	13	0	NA	NA	NA	NA	NA
255	RO001	1	const	1-8	i	0.635	nat	-0.159	nat	1	nat	16.9966838443597	2.89018751005467	44.1102777777778	28.6369444444444	st	13	0.365	NA	NA	NA	NA	NA
256	RO001	1	ind	4-10	d	0.965		-0.031	nat	1	nat	1.09103585868357	0.737659569359025	44.1102777777778	28.6369444444444	st	21	0.035	NA	NA	NA	NA	NA
257	RO001	2	const	2-19	d	1		0	tie	2	nat	0	0	44.1102777777778	28.6369444444444	st	21	0	NA	NA	NA	NA	NA
258	RO001	2	const	3-8	j	0.785		-0.034	nat	1	nat	10.0117452781845	2.39896245571828	44.1102777777778	28.6369444444444	st	6	0.215	NA	NA	NA	NA	NA
259	RO001	2	ind	5-20	g	0.699	nat	-0.301	nat	1	nat	9.38290838467866	2.3401610296937	44.1102777777778	28.6369444444444	st	28	0.301	NA	NA	NA	NA	NA
260	RO001	2	ind	6-10	e	0.753	nat	-0.247	nat	0	nat	7.69959591699545	2.16327657825951	44.1102777777778	28.6369444444444	st	21	0.247	NA	NA	NA	NA	NA
261	RO001	2	ind	6-10	e	0.753	nat	-0.247	nat	1	nat	7.69959591699545	2.16327657825951	44.1102777777778	28.6369444444444	st	21	0.247	NA	NA	NA	NA	NA
262	RO002	1	const	1-16	g	0.791	nat	-0.148	nat	1	nat	9.73234773553746	2.3732623337844	43.9024333333333	28.5739166666667	st	12	0.209	NA	NA	NA	NA	NA
263	RO002	1	const	1-19	g	0.773	nat	0.101	inv	0	nat	10.5705403634785	2.44846224395929	43.9024333333333	28.5739166666667	st	12	0.227	NA	NA	NA	NA	NA
264	RO002	1	const	2-14	o	0.861	inv	0.097	inv	0	nat	6.47270973798903	2.01125768276319	43.9024333333333	28.5739166666667	st	12	0.139	NA	NA	NA	NA	NA
265	RO002	1	ind	4-22	f	1		0.206	inv	0	nat	0	0	43.9024333333333	28.5739166666667	st	22	0	NA	NA	NA	NA	NA
266	RO002	1	ind	4-25	f	0.676	nat	-0.324	nat	0	nat	10.0998748060993	2.40693382952489	43.9024333333333	28.5739166666667	st	22	0.324	NA	NA	NA	NA	NA
267	RO002	1	ind	4-25	f	0.676	nat	-0.324	nat	1	nat	10.0998748060993	2.40693382952489	43.9024333333333	28.5739166666667	st	22	0.324	NA	NA	NA	NA	NA
268	RO002	2	const	2-21	f	1		0	tie	2	nat	0	0	43.9024333333333	28.5739166666667	st	22	0	NA	NA	NA	NA	NA
269	RO002	2	ind	5-32	a	0.883	inv	0.259	inv	0	nat	3.64717701331363	1.53625994133209	43.9024333333333	28.5739166666667	st	18	0.117	NA	NA	NA	NA	NA
270	RO002	2	ind	6-31	g	0.765	nat	-0.235	nat	0	nat	7.32552647973251	2.1193262746756	43.9024333333333	28.5739166666667	st	15	0.235	NA	NA	NA	NA	NA
271	RO002	2	ind	6-31	g	0.765	nat	-0.235	nat	1	nat	7.32552647973251	2.1193262746756	43.9024333333333	28.5739166666667	st	15	0.235	NA	NA	NA	NA	NA
272	RO003	1	const	1-29	d	0.836		-0.062	nat	1	nat	7.63686616568489	2.15603980471496	44.3896666666667	28.5266388888889	st	9	0.164	NA	NA	NA	NA	NA
273	RO003	1	ind	4-29	e	0.842	nat	-0.112	nat	1	nat	4.92524759062867	1.779222473596	44.3896666666667	28.5266388888889	st	11	0.158	NA	NA	NA	NA	NA
274	RO003	2	const	3-23	f	0.705	nat	-0.058	nat	0	nat	13.7370458468112	2.69036444922657	44.3896666666667	28.5266388888889	st	9	0.295	NA	NA	NA	NA	NA
275	RO003	2	const	3-23	f	0.705	nat	-0.058	nat	1	nat	13.7370458468112	2.69036444922657	44.3896666666667	28.5266388888889	st	9	0.295	NA	NA	NA	NA	NA
276	RO003	2	ind	6-13	j	1	inv	0.147	inv	0	nat	0	0	44.3896666666667	28.5266388888889	st	15	0	NA	NA	NA	NA	NA
277	RO004	1	const	1-25	h	0.898	inv	-0.065	nat	1	nat	4.74975822499914	1.74915780609899	45.5761833333333	29.51805	st	13	0.102	NA	NA	NA	NA	NA
278	RO004	1	const	2-9	b	1	inv	0	tie	0	nat	0	0	45.5761833333333	29.51805	st	13	0	NA	NA	NA	NA	NA
279	RO004	1	const	2-9	b	1	inv	0	tie	2	nat	0	0	45.5761833333333	29.51805	st	13	0	NA	NA	NA	NA	NA
280	RO004	1	ind	4-18	d	0.679	nat	-0.243	nat	1	nat	10.0063574467836	2.39847305555736	45.5761833333333	29.51805	st	20	0.321	NA	NA	NA	NA	NA
281	RO004	1	ind	4-31	d	1	inv	0.123	inv	0	nat	0	0	45.5761833333333	29.51805	st	20	0	NA	NA	NA	NA	NA
282	RO004	1	ind	5-2	d	0.715	nat	-0.204	nat	1	nat	8.88414913499475	2.29093237653891	45.5761833333333	29.51805	st	20	0.285	NA	NA	NA	NA	NA
283	RO004	2	const	2-24	d	1		0	tie	0	nat	0	0	45.5761833333333	29.51805	st	20	0	NA	NA	NA	NA	NA
284	RO004	2	const	2-24	d	1		0	tie	2	nat	0	0	45.5761833333333	29.51805	st	20	0	NA	NA	NA	NA	NA
285	RO004	2	const	3-15	b	0.855	nat	-0.047	nat	1	nat	6.75210728063603	2.04796471358404	45.5761833333333	29.51805	st	13	0.145	NA	NA	NA	NA	NA
286	RO004	2	const	3-17	b	0.798	inv	-0.103	nat	1	nat	9.40638393578261	2.34241945780373	45.5761833333333	29.51805	st	13	0.202	NA	NA	NA	NA	NA
287	RO004	2	const	3-25	b	0.908	inv	0.131	inv	0	nat	4.28409565392079	1.66470148905505	45.5761833333333	29.51805	st	13	0.092	NA	NA	NA	NA	NA
288	RO004	2	ind	5-27	f	0.972	inv	-0.017	nat	1	nat	0.872828686946852	0.627449954754979	45.5761833333333	29.51805	st	13	0.028	NA	NA	NA	NA	NA
289	RO004	2	ind	5-30	j	0.775	nat	-0.179	nat	1	nat	7.01380194868006	2.08116529874163	45.5761833333333	29.51805	st	3	0.225	NA	NA	NA	NA	NA
290	RO004	2	ind	6-16	j	1		0	tie	2	nat	0	0	45.5761833333333	29.51805	st	3	0	NA	NA	NA	NA	NA
291	RO004	2	ind	6-18	j	1	inv	0	tie	0	nat	0	0	45.5761833333333	29.51805	st	3	0	NA	NA	NA	NA	NA
292	RO004	2	ind	6-18	j	1	inv	0	tie	2	nat	0	0	45.5761833333333	29.51805	st	3	0	NA	NA	NA	NA	NA
293	RO005	1	const	2-12	c	1		0	tie	2	nat	0	0	45.4978611111111	27.9118055555556	st	15	0	NA	NA	NA	NA	NA
294	RO005	1	ind	4-23	f	0.607	nat	-0.14	nat	0	nat	12.2507740703612	2.58405597113044	45.4978611111111	27.9118055555556	st	25	0.393	NA	NA	NA	NA	NA
295	RO005	1	ind	4-23	f	0.607	nat	-0.14	nat	1	nat	12.2507740703612	2.58405597113044	45.4978611111111	27.9118055555556	st	25	0.393	NA	NA	NA	NA	NA
296	RO005	1	ind	5-12	c	0.949	inv	0.064	inv	0	nat	1.58979510836748	0.951578763843761	45.4978611111111	27.9118055555556	st	15	0.051	NA	NA	NA	NA	NA
297	RO005	1	ind	5-7	f	0.835	inv	0.15	inv	0	nat	5.14345476236538	1.81538724880288	45.4978611111111	27.9118055555556	st	25	0.165	NA	NA	NA	NA	NA
298	RO005	2	const	2-22	f	1	nat	0	tie	0	nat	0	0	45.4978611111111	27.9118055555556	st	25	0	NA	NA	NA	NA	NA
299	RO005	2	const	2-22	f	1	nat	0	tie	2	nat	0	0	45.4978611111111	27.9118055555556	st	25	0	NA	NA	NA	NA	NA
300	RO005	2	const	2-29	f	1		0	tie	0	nat	0	0	45.4978611111111	27.9118055555556	st	25	0	NA	NA	NA	NA	NA
301	RO005	2	const	2-29	f	1		0	tie	2	nat	0	0	45.4978611111111	27.9118055555556	st	25	0	NA	NA	NA	NA	NA
302	RO005	2	const	3-29	c	0.784		-0.107	nat	0	nat	10.0583115352923	2.40318232036139	45.4978611111111	27.9118055555556	st	15	0.216	NA	NA	NA	NA	NA
303	RO005	2	const	3-29	c	0.784		-0.107	nat	1	nat	10.0583115352923	2.40318232036139	45.4978611111111	27.9118055555556	st	15	0.216	NA	NA	NA	NA	NA
304	RO005	2	ind	5-19	h	0.995	inv	0.454	inv	0	nat	0.155862265526224	0.144846615682898	45.4978611111111	27.9118055555556	st	14	0.005	NA	NA	NA	NA	NA
305	RO005	2	ind	6-1	k	1		0	tie	2	nat	0	0	45.4978611111111	27.9118055555556	st	17	0	NA	NA	NA	NA	NA
306	RO005	2	ind	6-22	k	1		0	tie	2	nat	0	0	45.4978611111111	27.9118055555556	st	17	0	NA	NA	NA	NA	NA
307	RO005	2	ind	6-25	k	1	nat	0	tie	0	nat	0	0	45.4978611111111	27.9118055555556	st	17	0	NA	NA	NA	NA	NA
308	RO005	2	ind	6-25	k	1	nat	0	tie	2	nat	0	0	45.4978611111111	27.9118055555556	st	17	0	NA	NA	NA	NA	NA
309	RU001	2	const	3-27	a	0.821	nat	-0.008	nat	0	nat	8.33536002230241	2.23380934318116	51.38333333	56.8	st	2	0.179	NA	NA	NA	NA	NA
310	RU001	2	const	3-27	a	0.821	nat	-0.008	nat	1	nat	8.33536002230241	2.23380934318116	51.38333333	56.8	st	2	0.179	NA	NA	NA	NA	NA
